1990-01-01 00:00:00,1991-01-01 00:00:00,1992-01-01 00:00:00,1993-01-01 00:00:00,1994-01-01 00:00:00,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00,2020-01-01 00:00:00,2021-01-01 00:00:00,2022-01-01 00:00:00,2023-01-01 00:00:00,Country,Entity,Currency,Code
0.9451314349410359,0.9655218203754559,0.979810964986354,1.0078286001779,1.0489543763074698,1.0620416037598,1.07715577121248,1.0981345949536,1.1572476154465399,1.16587273956948,1.1523341164121201,1.19107434131001,1.2256136348134299,1.2285137060028601,1.2222779744410701,1.2248602992871598,1.22389837446012,1.26279574874322,1.3015391907154,1.31400044472694,1.29007138608678,1.30294060707092,1.3178013563156101,1.28514099121094,1.30884277820587,1.36231791973114,1.35504460334778,1.3506896495819098,1.409705381748483,1.4245928055040598,1.4394802292596367,1.4550431900435266,1.4524544188756014,1.4596870400598894,aruba,aruba,Aruban Florin,AWG
9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,9.19029673316301,10.0743573048302,10.9159997752198,11.7414972399758,12.217140176811302,14.5777876954931,14.5994026097949,14.1754916267219,14.5467283978414,16.6134779097919,17.2422638894206,17.509418857049198,17.0358776005124,17.0225200169416,17.4458279431472,17.2055580487587,17.1443094288309,17.9144826699909,18.927626818912877,19.39342345519944,19.372971009396505,19.287213100513867,afghanistan,afghanistan,Afghani,AFN
1.05839348552273e-08,2.11214386729165e-08,1.1905526044368001e-07,1.18368006087212e-06,2.6377058972558602e-05,0.000497458133291482,0.0239397490484768,0.045997781415013,0.0633887550520326,0.41084990466621796,2.0817436854744,4.20352124251493,10.0339099687072,19.1036725932541,24.823669009131304,34.2751856401948,38.9633351201719,39.578839484283705,46.34378167476579,38.2842027861485,50.052764362425606,64.6057510375977,65.68167114257811,66.0193710327148,65.00067138671879,68.1820449829102,80.7789688110352,92.95172119140629,117.116076330122,146.167167826781,174.71383904120768,248.1394972965175,225.2263839630699,200.78513627892363,angola,angola,Kwanza,AOA
2.33854866437037,3.0654021994914102,9.97988658470307,21.9984894630729,29.2585125414423,31.477204833050397,35.4245571390787,38.7381671786202,40.7200805451777,41.101613482733,42.0070077550275,42.805580379306896,42.926307506946294,44.6389388821775,44.935977105478294,45.527276896116895,44.471646305065896,44.6890587574998,44.5612687476238,44.3055461246539,44.16235593066521,43.857833965695896,43.6549997045092,44.113708996731994,42.893807275358796,42.7058307633692,42.385879150638104,42.255534801955704,42.1257958004787,41.3423914138531,41.49726895877977,42.474337289635,42.30832843171039,42.01512441839966,albania,albania,Lek,ALL
1.16701719558272,1.1379957053107699,1.13274313075585,1.1206682279431102,1.0943580654580698,1.11376608970096,1.15688143905669,1.12644021526919,1.06651261514282,1.1401014756344099,1.24296563367315,1.18771294991743,1.2133080417074198,1.23969653601493,1.30982510057852,1.4801839405306298,1.6085672174308,1.76282987277529,2.04967252716532,1.7253181965617201,1.9184586253743101,2.12660837173462,2.17772459983826,2.2133159637451203,2.18256711959839,2.18778467178345,2.1897521018981903,2.22179198265076,2.346952366031,2.25850307596397,2.3892555227025483,2.3814527404453574,2.3817872299594245,2.3800306342596116,united arab emirates,united arab emirates,UAE Dirham,AED
0.293642788186282,0.6831165574301021,0.77523999707409,0.730329409203853,0.7354346597700531,0.743129894233817,0.729385404507235,0.713694800933323,0.6937163894061479,0.6712838628141139,0.6634164976866601,0.642063803720318,0.825195078555923,0.8951807447257208,1.03178803347406,1.10385832878798,1.21866090820724,1.36408481161634,1.6481014107406002,1.8871539490007498,2.25557148373002,2.73312783241272,3.21815371513367,3.94096684455872,5.45196390151978,6.86654806137085,9.294965744018551,10.2568216323853,14.019287934371901,20.7139578408443,18.271678091112832,15.57585935648917,15.732880685460051,15.01812378950336,argentina,argentina,Argentine Peso,ARS
0.00512600236846487,0.008894544201912921,0.0581619040103353,0.847217887177187,34.899729401101,89.27358410433649,104.844131260056,121.34678752688801,132.83399712656,131.013884169714,126.388788854933,128.657680536308,129.640056962691,133.129238673832,137.77859126446998,137.903942681756,140.034629551627,142.205110817136,147.846760399212,150.392352092723,160.20906898892798,163.650009155273,157.96383666992202,159.846099853516,165.185897827148,172.923522949219,161.22888183593798,155.970703125,156.506218798286,155.770479651178,153.0882161132796,150.50589882214095,150.67540736622013,151.23576935074558,armenia,armenia,Armenian Dram,AMD
1.7586766200012498,1.74548670332982,1.7485993787957799,1.7391013893610001,1.75798835481114,1.76326648277919,1.7831128316663,1.78491650794169,1.8022914288621297,1.80336472651048,1.7428592899194597,1.7307363096080903,1.71574365874216,1.66989300732391,1.6511488661137,1.67271317573699,1.6301992537642198,1.64683444940649,1.6861783979056102,1.7041607517639301,1.70935090875105,1.6913766860961899,1.8285713195800801,1.85441470146179,1.914715051651,2.03954124450684,2.06004309654236,2.09350109100342,2.0811851984792,2.0194532091955804,1.9312430022661402,1.8552021707101678,1.8715570459621746,1.8956755346392713,antigua and barbuda,antigua and barbuda,East Caribbean Dollar,XCD
1.3655190000000001,1.3484120000000002,1.32855,1.312794,1.301014,1.310865,1.312182,1.3081120000000002,1.3003,1.29695,1.3114729999999999,1.326806,1.33649,1.353924,1.3663969999999999,1.388356,1.404001,1.427582,1.4790729999999999,1.441497,1.502766,1.511052,1.540115,1.447123,1.452489,1.473691,1.450156,1.4775530000000001,1.4724270000000002,1.474643,1.461587,1.4641348897938327,1.4627877614367215,1.4649005158334782,australia,australia,Australian Dollar,AUD
0.9222459999999999,0.924566,0.935415,0.938959,0.9425399999999999,0.9399290000000001,0.936118,0.9318290000000001,0.922801,0.9239059999999999,0.907226,0.9227690000000001,0.899797,0.889084,0.878806,0.8819389999999999,0.861176,0.869233,0.854424,0.843111,0.841548,0.831374,0.8136479999999999,0.797081,0.798797,0.798813,0.776931,0.7750090000000001,0.764069,0.763387,0.759962,0.7449478140830544,0.7497829659833136,0.7547857572170388,austria,austria,Euro,EUR
